Engine_RPM,Engine_Load_pct,Coolant_Temp_C,Hydraulic_Pressure_bar,Wheel_Slip_pct,Transmission_Temp_C,Battery_Voltage_V,PTO_Speed_RPM,Failure_Code
2093.1297537843107,57.00261749738829,86.24725472965036,201.8863108156798,8.807350621816159,78.42052495467371,13.793165623693135,532.1583725780669,0
1754.844739902693,40.36838637914601,86.99614096469664,216.0806724717273,11.057269630669118,75.67291642406123,14.223154161912598,514.5399493537853,0
1813.5056409375848,40.885733928839976,97.46091999300343,189.64395943954605,11.093179451377278,81.55740409480147,13.69813098073386,542.9677250708423,0
1515.0503627573087,56.53900734255747,83.62439285872476,208.81058892057433,12.315039211619915,69.29292103886391,13.838954801125615,547.9856812674843,0
1691.1234550949634,26.302583003045793,83.41119552991302,200.47298743128727,11.932294024818592,77.5011917534912,13.981329677161858,529.1077550812673,0
1822.1845179419731,41.114792248169906,85.58289256006232,206.94669124118585,10.982548041452565,68.75848599065341,13.856058258393182,539.9121047787722,0
1569.8012845155395,46.90423889925058,90.35757967790519,195.63485136734457,7.744818097582474,75.4708823458682,13.85849683758846,537.3630093412692,0
1875.1396036691344,49.49218721285034,77.467329849048,210.7168037389059,14.897173976348114,78.70166711278239,13.727519513262385,541.042863222322,0
1679.872262016239,39.901933068091175,75.17222054261748,202.95224758345242,7.1927675778563795,73.9274871658789,13.753624404987754,534.5530371288029,0
1741.6612500413446,45.344410117058416,82.06442364689926,193.20555015082252,11.898526348564618,77.75563302043479,13.607997895562436,552.90510997628,0
1679.6586775541207,20.116726465870105,76.83038520470356,199.87975971086811,10.862567633772597,70.20133832583534,13.969209001777882,541.4796888063277,0
2170.4556369017873,38.41751587666152,82.8758432623718,197.604441410629,7.651715255037771,66.68155010901809,13.451701668677181,531.2098311383525,0
1797.3005550524133,49.53508712554468,87.51249848064646,204.89178350637795,9.751398122243002,77.78514811243902,13.994217667676441,549.1746215359371,0
1588.4578142088199,35.177059657453206,80.54625568223868,188.20223250625492,9.84249422751072,83.72005117037867,13.519260323050952,527.358124040083,0
1964.5089824206377,45.58984221589597,77.86586711609328,199.70648297884304,12.611165431621046,70.01977529915054,13.992521454815332,552.8449437753513,0
1555.8312700057954,49.46872500802698,85.34668580857674,203.95307252649332,8.573378199439578,81.11097090053397,13.729236494757565,549.9105942422257,0
1841.7727190009512,41.57450799142235,89.31271742307585,200.33023307193034,9.476109987151291,75.21711704408206,13.553626262373385,553.8977529532078,0
1408.065975224045,46.70463770996571,76.52513280741694,213.46941244388995,5.327860789957474,68.32154239153462,13.915859729015928,538.4175362755839,0
1534.3627902203139,35.372674347153875,89.10116199152992,207.74022774071054,13.469525586247155,69.34247349323918,13.985753507015156,535.0388602021662,0
1839.3722471738247,42.93388720303953,89.08653101869163,199.92519203259252,7.859063513959858,75.07892386680325,13.712384270379294,540.8402176093309,0
1947.6933159990822,51.10216169589223,89.77042551078314,202.16689097497672,10.65382172847835,72.97768856037948,13.944122109735787,539.1556321364446,0
1834.2736562379941,46.569729609684344,91.09240107435843,202.95665551482,9.797184340556273,68.43543511620881,13.34298310106613,533.4726371443649,0
1776.870343522352,39.13468730436065,96.01006962329808,204.03299604166824,9.80399806643332,66.52980359387297,13.535880742050681,534.4637668587436,0
1739.7792608821424,47.24216404290793,83.21953975690472,181.74342004335392,11.61972396974175,70.76640336036746,14.058481786093747,536.3362715273354,0
1504.2956019265146,52.14609790636618,85.54785790038929,196.98473704230653,13.34252492060727,75.96904504165559,13.755266145160418,528.2999631356014,0
1656.0311583210582,24.50058721422522,82.91780783375987,185.15560931806573,10.502987339883983,74.9679962369843,13.427557334710231,546.7796328959934,0
1707.8722458080424,56.59074064955898,85.00988422377905,212.78280947459487,11.310156035261052,72.49381021249961,13.660226763911602,539.4770286242899,0
2011.424445243783,41.63745261318928,92.66436677818156,199.39150479997073,10.657783073454082,76.0094359714574,13.615319905494985,536.9162153076635,0
1868.7236579136923,49.2548993324023,78.27492758034666,198.06659050320377,12.035062847861253,80.20013359931343,13.766807653705415,528.8964583905832,0
1447.3919689274533,56.97246923645228,80.69475163917213,208.96797332033236,9.074167241027347,76.97063255217074,13.725849803238471,528.3962702233254,0
1864.816793878959,31.28326302769534,91.8859046825228,204.22324797449875,12.150781108832827,74.39345664305209,13.835786345787632,559.3591405072241,0
1722.9835439167366,37.90558997572453,90.10018253451045,188.71365485620794,12.220999731294768,79.64036003330344,13.786106789677486,533.7274253713844,0
1664.6155999388084,42.11451304124295,83.18434176591461,199.2909463747263,12.16507401736582,70.20074848891852,14.071947851007405,546.1052839420933,0
1922.3352577681735,37.16246478875571,89.2720100056036,196.64833026773616,8.679704265327048,73.87540230222324,13.884909719943934,541.6263446990017,0
2006.19990449919,62.34936575836808,86.70607921246017,182.55467111393946,9.663324731525618,73.99456032199816,13.891534322238718,512.248115388919,0
1986.2560238232397,36.432279061732075,92.50137304500494,193.09723766762795,10.47893397756087,68.81523370778578,14.033031424778905,557.924508231386,0
1632.1564953554723,39.44453220513133,85.37254796913386,198.16459677983534,7.258315910341988,72.90062918857821,13.722246249914084,546.8408397877612,0
1738.157524829757,47.04389031602977,90.1281605693629,198.85049068508158,13.189840416172029,64.62520159552349,13.547624511328303,532.3232984569519,0
1866.2526862807129,32.97850473923911,98.2100595524631,185.17768576322692,9.975446932995649,84.56089023831477,14.04139406492645,539.716334955704,0
1995.1090254244718,41.04319288243736,87.99049577523733,211.51665583047475,10.567855775209443,70.31293105781843,13.827168349621623,528.5081663259633,0
1704.165152430942,48.17453261250175,85.24664082897422,198.97896941108561,8.845991120545595,82.93057065710656,13.827870241579786,558.2622047846113,0
1762.8682046672366,41.67139595617489,88.61223492610489,200.37553076660564,7.346244881265955,75.19042252859747,13.673334015693953,530.9234229175854,0
1578.7330051987944,44.06613141100052,83.17359570898057,204.00641638339837,8.791940229050457,77.82432066077979,13.676628933379286,534.7691600330534,0
1560.7586751838658,39.70667887551629,96.93983852762366,192.1192374609633,10.438408375267176,72.55600100824535,13.96934446775417,532.704389218524,0
1962.5051644788396,29.85529690819233,85.9003551884799,204.56355973132696,11.346857625507386,76.03964845980838,13.996931159627522,540.8037940020916,0
2071.2480057141647,48.215932113392384,83.63533339887243,196.32925353981818,10.32358308120544,78.25244819994218,13.956764681149332,553.7031650013931,0
1785.5979756839333,62.54933071647241,80.82155497489983,191.03414459352808,10.6934480324839,78.32276207197091,13.958592321089096,557.8937444909516,0
2000.706579578405,45.18401630783438,90.4861009580322,205.734474933554,9.325947250637247,78.87386695037179,13.913805907451952,536.0100385577771,0
1872.3272050095268,47.25264117247549,89.33593706413869,214.91673858801806,10.992497132490856,73.15833644980412,13.826304546015631,543.7825898231793,0
1670.9760490789752,51.92722755116859,82.51322814292953,207.24829373485832,12.965665732771814,72.59820163754323,13.764924063135805,540.8190541260408,0
1872.279121101683,32.30669503453301,87.88225672561211,209.2297756514043,11.409578884877973,67.02911837366199,14.042064769988311,530.1839073555594,0
2107.607313293194,62.025146581296056,77.45722015893571,194.79369393437702,11.61908377650588,77.61609505588468,13.725255825901915,564.2255557459595,0
1792.8347921780096,47.02328796422802,85.92485287536579,184.02380270831543,10.588032798613263,80.41189355661722,13.87399584277615,553.6275956229625,0
2112.9287311628013,61.31856899089109,87.26378176038347,214.9013752209984,6.993689860800796,83.07990839958964,13.639197400409152,541.8911584971104,0
1276.0509791820512,37.66967004476011,93.53664904779612,220.5451488940476,7.9106669387375135,76.52586317290253,13.668140192629911,555.8187609349899,0
1964.3805008750448,63.18061922557825,81.14590598635655,215.4280677376968,10.909751601327686,71.16760113545715,13.752769086428556,552.1210671271781,0
1817.4094136476342,52.75155494034783,78.60823685598838,196.6421406102025,9.978121896079829,66.51451928355272,13.639212324654569,540.8186134108175,0
1740.1985299068265,50.530400858523585,80.52286019537479,188.45365661271157,10.879685772945656,80.20833366541675,13.959570365095662,543.2596360532799,0
1818.3521553071005,47.34024454353148,78.3171574984254,189.34317302180435,13.352846835688148,66.01861716611232,13.530393149690994,555.1212614237666,0
1402.4862170798215,42.514713819255505,91.68328678879492,183.1626743238595,11.452071998458667,73.29697961128116,13.819845924676216,530.5384641887032,0
1756.0656224324975,57.00531658473872,92.74319647512019,198.92621381589956,12.517772411485643,73.87846586028176,13.826501619368438,556.7369069732134,0
1871.4225143023493,46.40359869848047,86.60108288974415,216.05677958082455,10.18936277894146,74.6527243107449,13.437840084336065,537.7488743931489,0
2095.578808948303,25.329302964128477,91.10647472842574,198.58337368127758,8.385568645031121,75.1790130001792,13.711795235895279,555.2467674284757,0
1696.3459563452705,33.82813538292997,85.66979190290118,203.02322900348275,9.884267681571318,75.69073778183788,13.85113990760963,539.9477340253718,0
1638.3012794213626,43.14154247807253,84.52444176149616,213.75596964304208,8.390496372561724,62.923183689607356,13.885745598658815,543.3760622247297,0
1699.6485912830926,48.09998983165555,83.3348119047312,195.95904688167602,13.116589913544896,75.07327954935063,13.759138558279968,539.6569164342754,0
1983.0804235404148,44.43411511100104,83.44804504311217,220.35531456719593,11.580782153070938,63.852122129440616,13.935377640896144,534.6815637718877,0
1865.750221931937,57.18970789793663,77.26099221845485,219.92094407497453,11.04102499325656,78.66109036545498,13.778136748552793,537.2994510185569,0
1694.0479592465922,25.488981359613753,86.3212738180367,198.68888661319517,12.471886404456207,72.22437422098194,13.802730582415013,553.7911140316857,0
1902.6534866226712,46.435879365051605,84.79833044892978,194.22465735980788,5.959887170953549,64.21481637388325,13.850330773797312,516.8583601732753,0
1819.415509869608,26.820207746128453,88.72680362038938,206.97238046390314,11.176275902685319,70.92897661307312,13.985399925746835,527.6103405519516,0
1993.7289981065778,52.59712295484168,85.46761748219305,196.5247505748114,7.378708431391255,72.14962330407673,13.664856399516895,532.745282906419,0
1659.5893812245295,44.05541285557997,84.18648149215454,188.43444782932664,9.985488603068678,80.95349808777502,13.702635625496342,529.2165520756398,0
1734.4675706804464,49.19609972024118,80.64403484996184,212.8123865352298,9.376584815065572,75.98318870875123,13.666220701654158,555.0997961041548,0
1721.5783693735684,36.36117039410234,85.36076618410881,212.1644738727708,11.323473224193895,76.7222247217529,13.733560456771613,552.576769778532,0
1507.2970103735763,57.79464931657751,88.69118615408081,201.5551160376356,10.456374577921911,80.906108171103,14.085246851615954,545.9203180939462,0
1859.2240554129153,55.417246640588516,79.2833050445807,187.37135246271822,12.690234347223576,74.51927856037756,13.914545063865965,533.6219593252247,0
1852.2110544359778,50.835443030118874,85.4373687684037,187.70473748782615,8.796205678134772,78.77093980516202,13.573782050966232,553.3505186679414,0
1801.022691328492,43.704827531365595,86.16521475764742,201.07229288419154,11.418228779266567,78.41930556965995,13.679910606882267,524.1187007400446,0
1753.0825733249706,50.798572852951324,81.40967608190869,195.0012896549497,10.324446433797664,68.56765253215293,13.87455344485528,561.4198264014793,0
1516.925851589917,37.93107432012651,82.06071847545999,196.5890706785839,6.729419459856895,82.36491788814915,13.618698443813447,533.1537020282245,0
1715.8709354469281,53.55555659020712,86.15305424383108,210.21963155060004,8.162767082953934,67.89849109964652,13.65493199183705,537.3796477815856,0
1731.457096694646,61.49480894323921,79.33289490853689,207.33179317422557,9.700243932955663,79.58683324738924,14.06899193323483,535.7065614950528,0
1639.5445461556762,55.70610559979186,86.74961857624696,213.78142680497612,12.224584899783455,67.41463481547184,13.677324874305363,529.2689258590133,0
1767.7428576667983,37.70397530192591,80.523228131704,190.09376776622742,10.927446115114229,78.00618394075836,13.990933363205878,559.2511312393692,0
1880.8101713629076,48.61417317273103,90.31426846516608,196.56808431313289,7.664998352238571,84.30957439075087,14.051064637906189,547.8889463078449,0
2177.237180242106,32.06858456241352,96.6891387269415,207.58981695460113,9.71936754390568,73.93510671724894,13.653307581766208,552.1547054207979,0
1834.9155625663677,50.723903111756755,80.6962159914909,204.4807834101289,14.03561289758606,73.71822178573427,13.622007488688572,527.7633072793923,0
1851.5100781445528,49.50603412862539,87.67103931187337,215.3238038258762,10.222446669681716,78.05219999658425,13.744773582703768,541.80937827004,0
1785.1108168467665,26.30183660467836,81.3662904755899,204.2053670590407,9.345348849855208,73.35301772018728,13.582274455865276,545.210286893314,0
1416.2457569401918,33.38216156087636,90.20477086898894,218.48109104105552,10.983479281512441,84.09139351871411,13.82420677570055,542.7075652354985,0
1794.6972249101566,42.16861103256233,78.67370795457393,205.4001780172314,11.52678615916394,75.96096124729348,13.758869617629323,528.3962654893201,0
1812.0460419882054,41.991402528591735,87.40293379213857,210.6216744758866,9.087663305039882,73.39915245889637,13.872116003177261,550.7550002113064,0
2292.6484224970573,32.90523064581195,80.63505516555324,196.76485053215544,11.005149548742875,72.29857236052159,14.079388691246566,541.2155008278515,0
1761.5278070437755,48.889787293521834,83.96507705450816,200.1428721188399,9.34222100665838,70.3352576491349,13.963496996154065,530.45035964357,0
1860.3094684667226,47.51473608940512,79.84487362426347,209.10944403839474,11.438655203658877,71.86122506621255,13.897847955082472,521.4474946044734,0
1793.0576460589514,43.05730868021481,89.11175235447877,216.12978170593055,10.339386315942567,73.24663303170702,13.406790317406417,546.0666651348988,0
1566.2643924760937,37.44208499841637,80.81509822780207,207.29236949310754,10.963935654105784,72.5618046325071,13.888675196420476,564.504557341315,0
2028.5645629030041,55.487071264165635,87.75982129665914,199.1682822806538,8.481632907664991,71.70912362931448,14.14452553214091,529.8474572665372,0
1950.3866065373547,61.55407113088295,83.27950985868833,213.77335029528342,8.357427231854281,85.4942061517622,13.197895496737297,541.7044705041296,0
1958.2063894086093,40.16438516153463,84.42763814100569,178.0802134372012,11.89099460931879,69.84952461755255,13.937876508595126,551.1049727909158,0
1618.1225090410521,38.878330828451794,85.73877953700064,185.77765498493127,9.841207237229012,75.73316293823088,13.768128285048707,527.303477338987,0
2080.55886218722,49.912076654119964,81.19087664170576,206.81634223668388,10.570069484198722,77.96260504880436,13.630040999395412,535.2004323091497,0
1519.6297874415438,41.419706202530136,86.05183556770443,200.14108356253124,9.387209145826962,78.15053997791867,13.960225716782391,531.398412207386,0
1917.371418760054,43.60602799336766,92.65167282177205,206.05513651124164,11.797453548027288,74.70696462108764,14.141941180121467,549.8467669482454,0
2238.0911251619955,52.396531517246714,81.10952607083642,200.6440752243194,8.784380039940684,73.79648714076345,13.955046145767552,553.2552256935406,0
1601.8927349738624,25.906439124927072,90.85905071636923,205.70945694603873,9.728797520198235,77.25773745619753,13.725761609747696,541.5903626473173,0
1686.7404540794455,58.183023248526695,92.49048816743893,191.85597179006808,11.571985625406263,76.33260824989101,13.61130603511837,531.582659310059,0
1819.9302730175282,45.72680524329341,80.91922505485978,205.7048608607969,12.345935398328532,73.70520582616243,13.82892552675791,535.5720906207215,0
1699.3048691767601,40.8850685543782,77.72472697454724,209.94414528207585,8.952481417946633,67.19060714137785,13.974633858476318,533.6950148575324,0
1489.8673137867736,44.10765845778551,86.50980450085882,212.20550603931233,13.919367963911766,72.66038138833376,13.722589394753255,530.2273113837699,0
1813.7125949612055,44.62429355020519,82.26296238616564,220.135542946487,10.626483387387232,69.26724918146272,13.741923401669842,538.9796179918153,0
1587.539257254779,27.687986965550746,94.34301609581502,202.44098443502386,7.914143476382525,71.66420224966836,14.36440004996768,545.7482648446186,0
1894.7184861270364,59.94938227453236,85.17403770249916,202.73911086847178,10.738104097179937,75.1661161925848,14.015730389191946,544.9025744442852,0
1616.1151531532394,45.41325632270618,80.9890029598241,184.76827535826152,9.234001571033085,76.79368071998309,14.030025735678727,539.917676354305,0
2109.9868810035077,49.430021304473755,79.26420244494145,194.68588598861575,10.868136974366355,83.90226375646203,13.507942818788239,540.5705383682537,0
1643.3493415327525,54.51549770574043,90.44952479545415,198.06917925993386,9.914287504679324,72.31296810548093,13.658562264141308,539.1844920491022,0
1735.587696758865,34.788375424396996,82.14408012957907,210.50319552276355,10.14854738038029,78.87312817637576,13.814936327890848,527.0278846083372,0
1962.703443473934,49.734718990352285,85.21914399730214,193.88998875910372,8.176813246827708,76.52980012218919,13.599772488422971,541.6013489698287,0
1553.827136713209,42.32358909101207,89.77901372556241,207.9634001974883,11.98012246143272,81.47998835319895,14.120079459777859,534.1637441454535,0
1845.4919869208259,53.46770775216494,82.57870824034585,199.9837828303662,7.687745265697936,77.88114359797812,14.082062461318129,526.5265678084056,0
2061.428550856486,23.727725796485046,84.77035585629919,198.22831884885238,7.782470209190009,69.95759286356842,13.69329093252319,543.7070556711558,0
1478.5033530877545,44.00905699758731,84.9171579508874,202.48893969133258,10.734720698294973,66.38476985354384,14.156783721321498,533.8826996358146,0
1836.9267717064608,38.97179344216038,88.41662255758045,196.08843627747157,13.20568849435594,76.55630849833753,13.799149580656012,542.2775392125884,0
1851.9765588496848,49.322629506341556,87.95372167755163,195.70962751907334,9.294813805871186,72.35774501049805,14.31787794347781,548.4763781506942,0
1956.364574355462,49.700441873682024,83.89943134372585,182.95214094209885,11.401944645407932,70.09843127024702,13.828937226105008,530.4976127885477,0
1552.6098578243837,37.92374105177974,85.31824530748258,197.5204579267211,12.14668035372709,68.6621114773346,13.915238550065686,540.9212128207297,0
1535.9086773831448,37.87826135823956,83.14110494238255,195.20031853851273,11.629368874588138,75.80487748793578,14.079980688233912,521.8957711826964,0
1904.3883131233795,43.89334631442671,77.61193796540277,194.8401901065092,9.377583421652638,82.53853849656683,14.055526669961562,555.3253309060927,0
1859.3969346466372,36.033577726847916,86.28800428699064,204.1687306259004,7.817906565611851,72.95663827146979,13.902146413227179,526.4093350311122,0
1850.0985700691754,53.41983695452127,94.46095880416534,206.5863195279051,5.58490486865729,77.95135155537662,13.771771936111234,534.8518033760263,0
1869.289641899395,41.30792799552554,80.58140429654469,202.32194504642328,9.474319001075214,74.48866824891203,13.902826539998625,553.3837990376396,0
1663.9950556843019,15.930117806783585,81.13485145198649,209.95415190449475,12.356174737124348,68.55308955448304,13.636763165624778,537.6547707391901,0
1846.4507394322006,41.25177943378194,80.6463611417813,205.75561925830365,7.751668030476132,78.67405671755209,13.830426743772824,528.026023136997,0
1858.6144946597362,34.61456179156028,88.62295889361562,197.04943810194357,11.400419695037531,69.52653977986314,13.578138493500402,547.1307323228654,0
1657.1297163947265,28.687241845390545,87.2424272709822,195.3714371428562,8.099694939896256,75.10813315296782,13.44382367198394,546.9053246215118,0
2173.1549022289514,32.62573361777427,84.20731153791772,203.12822236766846,10.212145152773676,73.29239792497347,13.810085352827889,533.6681366063476,0
1894.7665841823575,46.094084718329704,80.40990469180518,205.737671099019,11.415583228310036,79.46538717282846,14.052455578134335,534.750734792196,0
1561.7393005594704,58.28640828248231,85.46188395819962,213.978443070315,8.681009126323143,69.70924503764657,13.985160928319212,535.6459102938192,0
1931.310721726766,48.131844738649804,77.17688936332098,211.91173044940095,10.340969361393828,76.9543495390098,13.783617540854879,537.9297603931396,0
1605.0636659545357,38.934966117842606,85.71713283428747,194.5852699349283,9.169817326549342,70.8010129632565,14.1493979396351,521.0702892307819,0
1957.4169207484904,49.55904195170703,89.35762193043968,198.97993719872738,11.410297317876353,72.44447393835607,13.686187721830686,538.1857613888191,0
2031.7191158014807,40.40909689781008,78.7440043168316,206.7101780491777,10.470634336969274,56.82399886229949,13.416433467640395,557.8391419818315,0
1635.863536329658,38.05399630836855,77.33740861585169,210.67997778058972,10.113015348858534,85.46049285808954,13.363579741159809,531.040300327633,0
1992.6752258488643,33.456373317670156,92.8971894584743,209.38969468704792,13.116699920283956,77.75278466413116,13.563761811880857,534.1650640653023,0
1882.5561853872996,27.48171193248281,81.94120180247708,199.36122167168654,11.324612284736604,71.16326257030917,13.963324948652447,528.163823368036,0
1964.4120319988979,41.100762934405545,90.6797392297191,187.45977347571483,8.619296267747423,69.37672155833503,13.673039463306523,546.1216192639536,0
2179.3585965307893,46.58053489920132,84.23001167401084,190.01063623754408,9.828272198404477,72.52175623560329,13.892191728371461,552.0319735814238,0
1750.9223767994258,44.0337632998511,84.19022591529337,202.72633514319415,9.84820242984068,78.58439767409726,14.129256676716796,551.8031783917762,0
1649.252767128502,40.84033072052641,87.19206349748323,203.42225579424345,10.160639145250423,65.53957537207538,13.579980607484439,527.5198941110634,0
1622.0971140748952,35.542539393032186,80.58000571626779,189.01320626565615,15.049018553214989,74.29207790352831,13.895699946359178,544.9979173049696,0
1636.8379430069124,51.08246191684969,85.66248571747823,200.44569610889272,10.741703785421993,83.85320936231336,13.907792614531145,554.3375003421423,0
1784.5796581171792,31.82868080053415,83.09255292587953,206.31224356971782,5.928194859790448,69.33026832016098,13.62785240230538,545.0966310771013,0
1868.2303949633288,52.760279138434754,78.39753278297485,188.48773342492856,8.91440205656607,75.40192519381827,14.070842185049017,544.7840968334377,0
1855.3381598660037,34.97782981073275,86.68741037363199,211.04997201804414,6.135255825008382,86.01654907628878,13.742458588890106,535.2835742136484,0
1965.4366498072047,37.47564762646965,83.68346096561042,196.22468851440175,9.34040348590832,78.16075814845387,13.723249403817398,542.2010982379367,0
1802.6003783755814,30.33214809384323,84.21487585777646,212.57613112576652,6.025379540547143,75.62961910242727,14.222322643683595,552.363181797064,0
2090.7068154314634,39.98597853114363,78.94919528292921,194.66547554224098,8.256819057863144,77.53318227454501,13.904553348473344,543.2820896842876,0
1747.0686333524088,54.75312458477979,92.95700183881402,189.7337451711582,6.958556940731761,72.99567332495148,13.9850581099371,527.5172524397027,0
2344.033833317924,50.15628088443957,89.38357093193058,195.4186301015828,10.768320355934955,81.4981564265172,14.070978586304369,535.4395832571403,0
1925.1334695530013,54.78422112028035,89.82077942085989,199.0485187692268,10.001078725257758,73.00334988549893,13.669905200108158,552.09279538889,0
1628.5684887167436,50.22142545933936,83.47277648779159,196.11520093228518,10.605924614997463,65.20409195632011,14.049964219410736,543.2474332035109,0
1585.8215003877776,33.96330171469631,76.3540855524829,197.83998578426886,9.790897222862947,73.0434844802977,13.699621177000466,541.1906207824308,0
1896.494483048637,41.692107756724425,94.76458691244756,203.33965149676192,7.211404499591165,70.16632735061648,13.691075322132342,534.459844667533,0
1755.3074429348299,37.19800870882537,84.69451245997065,198.288206302036,11.02704273850947,73.59402993901286,13.745600005538373,551.8859918053444,0
1942.8000988184185,58.3057490403904,81.25600101989973,199.33887606047992,13.844449120538906,73.70457970459685,13.67558703301101,556.6241259782225,0
1894.647524914709,33.03211353573688,87.08400787241557,182.90773600797405,10.818425157213094,80.98711599902454,13.964431286531433,552.6318912301804,0
1785.4342174686255,53.93697689389111,90.83560394001648,203.9169801601047,9.148150801364867,78.47646363332193,13.853442131029011,554.4259162144538,0
1630.6412563863191,53.929538701087694,84.88474721957267,199.10796702308332,7.143865647789109,76.31632743787698,13.701755117076578,536.4129375923384,0
1497.030555062827,63.29620201716087,91.39287583969687,216.1029298048287,8.183866058480069,74.98527294333702,13.934901006630964,534.9983090262609,0
1710.6970095865959,40.903134073705026,90.41499969258435,190.60434832746043,10.906079313144119,69.70570995571003,13.744963512522732,538.4365482650081,0
1971.2797588646945,52.123221595801624,79.61809406298971,181.91704671500486,12.14623605359875,64.09412381167161,13.734385925927066,540.3857324197626,0
1842.8187488260407,67.81651836538842,81.63104947170262,206.18068493930042,10.521732349443951,75.56580005696392,13.80973677698031,554.3101978012526,0
1550.8522442576025,38.82358323066303,89.78768581639883,203.46527018313,11.599774579411967,78.97320601786829,13.892692071133244,551.6588673946842,0
1834.6361851702363,29.649597524676402,71.43693718094781,189.91566979468854,11.415356488054485,74.45833058377706,13.877969529875484,545.384693872545,0
1877.0634759457673,26.199899660922362,84.25272153417505,184.70251044995908,11.013068782771835,72.3257283860665,13.727350163549435,525.6881323415312,0
1623.2285127597734,52.12712028861331,77.84584399187663,215.3739673068429,8.683052809477488,77.32251082607107,13.969422241487882,523.1197815540312,0
1830.7450211891055,26.16849791941416,82.61723099283238,214.14110390606783,10.347847023950305,74.58333899687827,13.75552116978407,542.404627448017,0
1811.6417436892,41.27680947062077,83.50589955485398,175.12543241293872,8.303244392235724,83.4287209598698,13.669003102278257,548.8026320560072,0
1571.4059404338755,49.37313187038961,83.20877811046246,195.41776970743499,10.034857905916203,81.16364171034142,13.50639567024653,539.2043295101387,0
1871.5574720696566,46.85175536829914,82.23869373943695,216.641920547839,10.661727062133824,79.79754028511665,13.996635696199805,559.149045049784,0
1912.1569052736468,49.25444864184172,79.51428175185593,195.23937442222132,13.35756761477371,78.78867057104952,13.802478015238803,529.1755895621957,0
2016.6102486350553,47.22289855800854,96.45955633409343,195.09387765973347,7.380536051264736,68.54916292774271,13.842174471702103,527.916480505044,0
2010.7604104069806,57.788658133133936,94.33731002080675,197.17240672370633,10.96301526198261,78.314968510263,14.009160583139904,533.3571902552568,0
1524.4661264085817,35.476836192612026,79.18967089871859,188.7910302623184,12.96247318324719,76.88162978823287,13.704518753680437,532.9770278680876,0
1612.4349920169755,38.23004861541469,92.91058375651784,182.95224255771956,11.517695531677592,78.03212364195582,13.525120150305176,545.2628586868198,0
1903.0070534417318,37.27340554729176,83.00267254763574,210.5254731073475,11.665890885650082,77.46304743406526,13.813956140443045,535.782881481565,0
